Ticker,Date,StockPrice,BookValuePerShare,PB
AMAT,2015-01-01,16.9225,,2.55
AMAT,2016-01-01,21.0775,,3.31
AMAT,2017-01-01,40.09,,5.01
AMAT,2018-01-01,42.56,,5.845
AMAT,2019-01-01,43.894999999999996,,4.985
AMAT,2020-01-01,55.182500000000005,,5.3575
AMAT,2021-01-01,122.085,,9.235
AMAT,2022-01-01,107.5825,,7.8225
AMAT,2023-01-01,124.8075,,7.0875
AMAT,2024-01-01,187.265,,8.405
AMAT,2025-01-01,170.95333333333335,,7.31
SYK,2010-01-01,43.695,,2.4875
SYK,2011-01-01,45.3625,,2.295
SYK,2012-01-01,47.1075,,2.18
SYK,2013-01-01,59.087500000000006,,2.5625
SYK,2014-01-01,75.0125,,3.2175000000000002
SYK,2015-01-01,83.6975,,3.7225
SYK,2016-01-01,104.96,,4.2700000000000005
SYK,2017-01-01,130.18,,4.855
SYK,2018-01-01,154.1925,,5.79
SYK,2019-01-01,194.68,,5.98
SYK,2020-01-01,190.16750000000002,,5.5024999999999995
SYK,2021-01-01,248.35,,6.6475
SYK,2022-01-01,221.7275,,5.28
SYK,2023-01-01,285.7325,,6.1425
SYK,2024-01-01,352.08,,6.7375
SYK,2025-01-01,381.15333333333336,,6.903333333333333
PGR,2010-01-01,12.3025,,1.2974999999999999
PGR,2011-01-01,13.2275,,1.38
PGR,2012-01-01,14.684999999999999,,1.4225
PGR,2013-01-01,18.85,,1.7475
PGR,2014-01-01,19.4175,,1.6949999999999998
PGR,2015-01-01,23.005,,1.8375
PGR,2016-01-01,27.34,,2.0275
PGR,2017-01-01,38.6,,2.48
PGR,2018-01-01,52.7225,,2.7925
PGR,2019-01-01,65.83500000000001,,2.8975
PGR,2020-01-01,78.58,,2.7775
PGR,2021-01-01,92.405,,2.95
PGR,2022-01-01,115.41499999999999,,4.2725
PGR,2023-01-01,139.56,,4.59
PGR,2024-01-01,222.2425,,5.32
PGR,2025-01-01,264.95666666666665,,4.973333333333334
ARM,2023-01-01,64.33500000000001,,13.469999999999999
ARM,2024-01-01,138.745,,25.025
ARM,2025-01-01,134.70000000000002,,20.476666666666667
ADBE,2010-01-01,30.557499999999997,,3.0625
ADBE,2011-01-01,30.4475,,2.7375
ADBE,2012-01-01,32.455,,2.55
ADBE,2013-01-01,46.1875,,3.39
ADBE,2014-01-01,69.6875,,5.1899999999999995
ADBE,2015-01-01,82.05499999999999,,6.0475
ADBE,2016-01-01,97.435,,6.675
ADBE,2017-01-01,149.2075,,9.147499999999999
ADBE,2018-01-01,243.2025,,13.397499999999999
ADBE,2019-01-01,281.86,,13.48
ADBE,2020-01-01,430.895,,17.825
ADBE,2021-01-01,574.45,,19.2625
ADBE,2022-01-01,400.6325,,13.3825
ADBE,2023-01-01,478.02250000000004,,14.0775
ADBE,2024-01-01,523.845,,15.8925
ADBE,2025-01-01,397.3066666666667,,14.223333333333334
DHR,2010-01-01,16.62,,0.8525
DHR,2011-01-01,19.58,,0.825
DHR,2012-01-01,22.1725,,0.83
DHR,2013-01-01,27.5675,,0.9125
DHR,2014-01-01,32.09,,0.9575
DHR,2015-01-01,35.7125,,1.0425
DHR,2016-01-01,53.46,,1.555
DHR,2017-01-01,74.4825,,2.07
DHR,2018-01-01,87.83,,2.23
DHR,2019-01-01,123.88,,2.77
DHR,2020-01-01,163.53,,3.16
DHR,2021-01-01,245.6325,,4.0675
DHR,2022-01-01,234.10999999999999,,3.575
DHR,2023-01-01,219.8025,,3.0949999999999998
DHR,2024-01-01,250.5875,,3.5675
DHR,2025-01-01,200.23333333333335,,2.763333333333333
SPOT,2018-01-01,154.19000000000003,,17.12
SPOT,2019-01-01,137.1425,,10.5725
SPOT,2020-01-01,234.215,,16.28
SPOT,2021-01-01,250.7275,,16.1325
SPOT,2022-01-01,102.525,,8.1625
SPOT,2023-01-01,159.18,,12.7025
SPOT,2024-01-01,348.4,,14.5575
SPOT,2025-01-01,668.0366666666667,,19.05
ETN,2010-01-01,27.005000000000003,,1.295
ETN,2011-01-01,31.655,,1.37
ETN,2012-01-01,33.582499999999996,,1.3025
ETN,2013-01-01,49.2675,,1.4675
ETN,2014-01-01,52.6825,,1.5
ETN,2015-01-01,45.725,,1.375
ETN,2016-01-01,50.7875,,1.5025
ETN,2017-01-01,63.3675,,1.7375
ETN,2018-01-01,65.935,,1.7
ETN,2019-01-01,75.32,,1.9449999999999998
ETN,2020-01-01,88.375,,2.4225
ETN,2021-01-01,142.065,,3.5949999999999998
ETN,2022-01-01,135.32999999999998,,3.2525
ETN,2023-01-01,200.93,,4.3825
ETN,2024-01-01,317.755,,6.6125
ETN,2025-01-01,328.7366666666667,,6.883333333333333
PFE,2010-01-01,8.530000000000001,,0.775
PFE,2011-01-01,10.7875,,0.95
PFE,2012-01-01,13.3825,,1.21
PFE,2013-01-01,16.8425,,1.4125
PFE,2014-01-01,18.3525,,1.525
PFE,2015-01-01,20.45,,1.89
PFE,2016-01-01,21.065,,2.0475
PFE,2017-01-01,23.3125,,2.23
PFE,2018-01-01,27.625,,2.3275
PFE,2019-01-01,28.814999999999998,,2.59
PFE,2020-01-01,26.2625,,2.2575
PFE,2021-01-01,36.335,,2.7675
PFE,2022-01-01,42.075,,2.6375
PFE,2023-01-01,30.5625,,1.7774999999999999
PFE,2024-01-01,25.7975,,1.6175
PFE,2025-01-01,24.166666666666668,,1.5333333333333332
HON,2010-01-01,37.55,,2.945
HON,2011-01-01,45.035,,3.0125
HON,2012-01-01,49.7025,,3.1
HON,2013-01-01,68.1225,,3.575
HON,2014-01-01,78.4,,3.335
HON,2015-01-01,83.74000000000001,,3.585
HON,2016-01-01,95.525,,3.8175
HON,2017-01-01,115.1825,,4.4925
HON,2018-01-01,123.6075,,5.0575
HON,2019-01-01,150.5525,,5.8425
HON,2020-01-01,148.6475,,5.7625
HON,2021-01-01,197.78,,7.3975
HON,2022-01-01,176.3875,,6.535
HON,2023-01-01,190.51749999999998,,7.24
HON,2024-01-01,209.055,,7.585
HON,2025-01-01,220.04333333333332,,8.216666666666667
DE,2010-01-01,47.31,,3.4525
DE,2011-01-01,65.11,,3.825
DE,2012-01-01,64.2375,,3.575
DE,2013-01-01,69.19,,3.13
DE,2014-01-01,71.2475,,2.515
DE,2015-01-01,72.85249999999999,,3.11
DE,2016-01-01,70.535,,3.2125
DE,2017-01-01,106.06,,4.175
DE,2018-01-01,130.85750000000002,,4.1225000000000005
DE,2019-01-01,153.4875,,4.1375
DE,2020-01-01,165.035,,4.1525
DE,2021-01-01,322.87,,6.3774999999999995
DE,2022-01-01,357.6425,,5.715
DE,2023-01-01,387.03000000000003,,5.07
DE,2024-01-01,384.2325,,4.63
DE,2025-01-01,480.7133333333333,,5.503333333333334
GILD,2010-01-01,13.345,,3.4425
GILD,2011-01-01,14.4,,3.4875
GILD,2012-01-01,21.1175,,3.7725
GILD,2013-01-01,41.93,,5.7275
GILD,2014-01-01,62.405,,6.3725
GILD,2015-01-01,73.4075,,6.03
GILD,2016-01-01,58.8425,,4.7925
GILD,2017-01-01,54.1125,,3.1575
GILD,2018-01-01,54.655,,3.255
GILD,2019-01-01,51.71,,2.975
GILD,2020-01-01,56.1625,,3.7199999999999998
GILD,2021-01-01,59.3025,,3.6675
GILD,2022-01-01,60.4775,,3.665
GILD,2023-01-01,73.785,,4.2325
GILD,2024-01-01,77.4075,,5.25
GILD,2025-01-01,110.64,,7.22
SAN,2010-01-01,4.6875,,0.0
SAN,2011-01-01,4.135,,0.0
SAN,2012-01-01,3.6225,,0.0
SAN,2013-01-01,4.2125,,0.0
SAN,2014-01-01,5.705,,0.0
SAN,2015-01-01,4.0125,,0.0
SAN,2016-01-01,3.07,,0.22499999999999998
SAN,2017-01-01,4.74,,0.3175
SAN,2018-01-01,4.0424999999999995,,0.5475
SAN,2019-01-01,3.625,,0.505
SAN,2020-01-01,1.705,,0.26
SAN,2021-01-01,3.055,,0.46499999999999997
SAN,2022-01-01,2.5375,,0.4125
SAN,2023-01-01,3.53,,0.5175000000000001
SAN,2024-01-01,4.505,,0.625
SAN,2025-01-01,7.84,,1.02
TTE,2010-01-01,23.47,,0.0
TTE,2011-01-01,25.4125,,0.0
TTE,2012-01-01,24.9025,,0.6175
TTE,2013-01-01,28.544999999999998,,0.6725
TTE,2014-01-01,34.927499999999995,,0.59
TTE,2015-01-01,27.2175,,0.6425000000000001
TTE,2016-01-01,29.18,,0.6925
TTE,2017-01-01,33.1725,,0.745
TTE,2018-01-01,38.91,,0.8575
TTE,2019-01-01,37.835,,0.84
TTE,2020-01-01,28.33,,0.845
TTE,2021-01-01,37.8175,,0.455
TTE,2022-01-01,45.03,,0.9775
TTE,2023-01-01,56.5775,,1.1525
TTE,2024-01-01,60.5125,,1.155
TTE,2025-01-01,61.97,,1.1466666666666665
LOW,2010-01-01,17.2175,,1.295
LOW,2011-01-01,18.095,,1.3599999999999999
LOW,2012-01-01,22.942500000000003,,1.78
LOW,2013-01-01,34.4325,,2.815
LOW,2014-01-01,40.365,,3.5775
LOW,2015-01-01,58.1425,,6.005
LOW,2016-01-01,62.6075,,7.7975
LOW,2017-01-01,67.8325,,9.9375
LOW,2018-01-01,83.6625,,12.005
LOW,2019-01-01,94.3975,,25.415
LOW,2020-01-01,120.35249999999999,,33.2475
LOW,2021-01-01,182.5975,,-109.63000000000001
LOW,2022-01-01,192.8975,,-17.6525
LOW,2023-01-01,201.6125,,-8.0625
LOW,2024-01-01,232.0475,,-9.3525
LOW,2025-01-01,239.41666666666666,,-6.510000000000001
COF,2010-01-01,32.2725,,0.5775
COF,2011-01-01,36.71,,0.585
COF,2012-01-01,44.775,,0.6725
COF,2013-01-01,52.795,,0.74
COF,2014-01-01,66.0675,,0.845
COF,2015-01-01,64.745,,0.7475
COF,2016-01-01,62.2725,,0.645
COF,2017-01-01,76.94,,0.76
COF,2018-01-01,79.32249999999999,,0.7525
COF,2019-01-01,82.655,,0.6825
COF,2020-01-01,65.0925,,0.5125
COF,2021-01-01,136.87,,0.9525
COF,2022-01-01,99.545,,0.72
COF,2023-01-01,105.16,,0.725
COF,2024-01-01,152.07999999999998,,0.97
COF,2025-01-01,193.01,,1.165
APH,2010-01-01,5.050000000000001,,3.3675
APH,2011-01-01,5.365,,3.1975
APH,2012-01-01,6.6025,,3.6375
APH,2013-01-01,8.91,,4.25
APH,2014-01-01,11.1375,,4.705
APH,2015-01-01,12.5075,,4.9425
APH,2016-01-01,14.195,,4.835
APH,2017-01-01,18.39,,5.67
APH,2018-01-01,20.36,,6.1625
APH,2019-01-01,23.3325,,6.465
APH,2020-01-01,24.3425,,5.8075
APH,2021-01-01,35.54,,7.17
APH,2022-01-01,34.4125,,6.1375
APH,2023-01-01,43.025,,6.5675
APH,2024-01-01,64.42500000000001,,8.3625
APH,2025-01-01,90.92333333333333,,9.823333333333332
UNP,2010-01-01,28.7825,,1.6375
UNP,2011-01-01,36.055,,1.905
UNP,2012-01-01,44.4975,,2.1774999999999998
UNP,2013-01-01,59.75,,2.6675
UNP,2014-01-01,82.7475,,3.465
UNP,2015-01-01,74.1325,,3.0700000000000003
UNP,2016-01-01,75.7125,,3.0925000000000002
UNP,2017-01-01,97.87,,3.745
UNP,2018-01-01,124.10499999999999,,4.3525
UNP,2019-01-01,149.18,,5.8
UNP,2020-01-01,160.7525,,6.5
UNP,2021-01-01,203.4025,,9.045
UNP,2022-01-01,207.52249999999998,,10.6425
UNP,2023-01-01,205.0475,,9.177499999999998
UNP,2024-01-01,231.995,,8.605
UNP,2025-01-01,229.18666666666664,,8.426666666666668
BHP,2010-01-01,29.73,,0.0
BHP,2011-01-01,32.385,,0.0
BHP,2012-01-01,29.07,,0.0
BHP,2013-01-01,26.32,,0.0
BHP,2014-01-01,25.025,,0.0
BHP,2015-01-01,16.14,,0.0
BHP,2016-01-01,16.245,,0.0
BHP,2017-01-01,21.355,,0.0
BHP,2018-01-01,26.945,,0.0
BHP,2019-01-01,33.91,,0.0
BHP,2020-01-01,36.585,,0.0
BHP,2021-01-01,45.09,,0.0
BHP,2022-01-01,50.365,,0.0
BHP,2023-01-01,58.74,,0.0
BHP,2024-01-01,54.42,,0.0
BHP,2025-01-01,52.11,,0.0
KKR,2010-01-01,6.6325,,0.03
KKR,2011-01-01,8.4675,,0.0525
KKR,2012-01-01,9.28,,0.055
KKR,2013-01-01,14.57,,0.095
KKR,2014-01-01,17.315,,0.1325
KKR,2015-01-01,15.690000000000001,,0.14
KKR,2016-01-01,12.120000000000001,,0.34750000000000003
KKR,2017-01-01,17.4025,,0.435
KKR,2018-01-01,21.1125,,0.5975
KKR,2019-01-01,24.560000000000002,,0.6599999999999999
KKR,2020-01-01,30.8375,,0.5900000000000001
KKR,2021-01-01,58.805,,0.6425
KKR,2022-01-01,47.345,,0.6849999999999999
KKR,2023-01-01,62.45,,0.925
KKR,2024-01-01,120.50750000000001,,1.82
KKR,2025-01-01,128.81,,1.705
LRCX,2010-01-01,3.605,,2.4225
LRCX,2011-01-01,3.7525,,1.915
LRCX,2012-01-01,3.205,,1.24
LRCX,2013-01-01,4.085,,1.4525000000000001
LRCX,2014-01-01,5.925000000000001,,1.9275
LRCX,2015-01-01,6.4175,,1.8775
LRCX,2016-01-01,8.0775,,2.0774999999999997
LRCX,2017-01-01,14.254999999999999,,3.3575
LRCX,2018-01-01,15.022499999999999,,3.82
LRCX,2019-01-01,20.685,,6.2575
LRCX,2020-01-01,32.36,,8.9525
LRCX,2021-01-01,60.56,,14.459999999999999
LRCX,2022-01-01,42.3025,,8.515
LRCX,2023-01-01,63.332499999999996,,10.23
LRCX,2024-01-01,88.465,,13.6275
LRCX,2025-01-01,85.83500000000001,,11.575
TD,2010-01-01,18.54,,0.0
TD,2011-01-01,22.28,,0.0
TD,2012-01-01,23.615000000000002,,0.0
TD,2013-01-01,26.035,,0.0
TD,2014-01-01,30.494999999999997,,0.0
TD,2015-01-01,27.425,,0.0
TD,2016-01-01,29.1825,,1.01
TD,2017-01-01,36.605000000000004,,1.2
TD,2018-01-01,42.3275,,1.295
TD,2019-01-01,43.4525,,1.24
TD,2020-01-01,36.8025,,0.975
TD,2021-01-01,54.8825,,1.2874999999999999
TD,2022-01-01,60.5225,,1.3525
TD,2023-01-01,56.595,,1.22
TD,2024-01-01,55.379999999999995,,1.175
TD,2025-01-01,63.91,,1.2699999999999998
MU,2010-01-01,7.785,,0.825
MU,2011-01-01,8.1125,,0.8175
MU,2012-01-01,6.4875,,0.7525
MU,2013-01-01,13.3625,,1.5125
MU,2014-01-01,29.625,,2.8200000000000003
MU,2015-01-01,22.207500000000003,,1.7825
MU,2016-01-01,14.497499999999999,,1.1725
MU,2017-01-01,31.3925,,1.865
MU,2018-01-01,48.22,,1.825
MU,2019-01-01,40.6,,1.24
MU,2020-01-01,51.295,,1.4849999999999999
MU,2021-01-01,81.43,,2.1175
MU,2022-01-01,67.92,,1.5325
MU,2023-01-01,67.3225,,1.6524999999999999
MU,2024-01-01,101.93,,2.515
MU,2025-01-01,99.88666666666667,,2.2333333333333334
UBS,2014-01-01,10.446666666666665,,0.0
UBS,2015-01-01,11.3525,,0.0
UBS,2016-01-01,9.2275,,0.6174999999999999
UBS,2017-01-01,11.4225,,0.7875
UBS,2018-01-01,10.575,,0.75
UBS,2019-01-01,8.715,,0.5825
UBS,2020-01-01,9.4025,,0.57
UBS,2021-01-01,13.975,,0.81
UBS,2022-01-01,15.2775,,0.86
UBS,2023-01-01,22.145,,0.905
UBS,2024-01-01,28.677500000000002,,1.065
UBS,2025-01-01,33.986666666666665,,1.21
ADP,2010-01-01,26.84,,2.3175
ADP,2011-01-01,32.7875,,2.64
ADP,2012-01-01,37.275,,2.865
ADP,2013-01-01,48.5825,,3.725
ADP,2014-01-01,58.004999999999995,,4.59
ADP,2015-01-01,66.88,,6.6425
ADP,2016-01-01,77.175,,8.275
ADP,2017-01-01,91.4075,,10.195
ADP,2018-01-01,114.59,,11.0325
ADP,2019-01-01,145.1225,,11.780000000000001
ADP,2020-01-01,135.95499999999998,,10.155
ADP,2021-01-01,192.445,,15.0775
ADP,2022-01-01,212.235,,28.0875
ADP,2023-01-01,219.945,,24.34
ADP,2024-01-01,259.8325,,21.6325
ADP,2025-01-01,303.75,,21.08
BTI,2010-01-01,14.735,,0.0
BTI,2011-01-01,20.025,,0.0
BTI,2012-01-01,23.21,,0.0
BTI,2013-01-01,25.0,,0.0
BTI,2014-01-01,28.165,,0.0
BTI,2015-01-01,28.325000000000003,,0.0
BTI,2016-01-01,30.45,,0.0
BTI,2017-01-01,37.885000000000005,,0.0
BTI,2018-01-01,24.21,,0.0
BTI,2019-01-01,24.564999999999998,,0.0
BTI,2020-01-01,25.855,,0.0
BTI,2021-01-01,28.04,,0.0
BTI,2022-01-01,32.665,,0.0
BTI,2023-01-01,26.695,,0.0
BTI,2024-01-01,35.1,,0.0
BTI,2025-01-01,56.69,,0.0
KLAC,2010-01-01,19.1225,,1.3825
KLAC,2011-01-01,25.7775,,1.51
KLAC,2012-01-01,30.3425,,1.5375
KLAC,2013-01-01,36.755,,1.7475
KLAC,2014-01-01,49.825,,5.484999999999999
KLAC,2015-01-01,48.525,,19.93
KLAC,2016-01-01,63.0775,,14.34
KLAC,2017-01-01,87.455,,10.68
KLAC,2018-01-01,90.7425,,9.1625
KLAC,2019-01-01,133.3975,,7.7725
KLAC,2020-01-01,187.0425,,10.695
KLAC,2021-01-01,340.0025,,14.4025
KLAC,2022-01-01,330.8625,,20.9
KLAC,2023-01-01,472.7525,,22.07
KLAC,2024-01-01,725.8775,,28.707500000000003
KLAC,2025-01-01,795.115,,26.255000000000003
BUD,2010-01-01,40.19,,0.0
BUD,2011-01-01,43.57,,0.0
BUD,2012-01-01,58.730000000000004,,1.185
BUD,2013-01-01,71.52,,2.21
BUD,2014-01-01,91.385,,1.305
BUD,2015-01-01,98.175,,1.7
BUD,2016-01-01,104.8425,,1.64
BUD,2017-01-01,98.6175,,1.0550000000000002
BUD,2018-01-01,81.87,,0.8625
BUD,2019-01-01,80.6375,,0.87
BUD,2020-01-01,51.0725,,0.635
BUD,2021-01-01,59.6975,,0.74
BUD,2022-01-01,52.3525,,0.605
BUD,2023-01-01,58.787499999999994,,0.6
BUD,2024-01-01,57.6725,,0.565
BUD,2025-01-01,60.965,,0.0
MELI,2010-01-01,58.04,,17.475
MELI,2011-01-01,71.475,,15.745
MELI,2012-01-01,81.69,,13.9675
MELI,2013-01-01,109.73,,15.18
MELI,2014-01-01,105.425,,13.4625
MELI,2015-01-01,116.4625,,14.990000000000002
MELI,2016-01-01,149.37,,17.07
MELI,2017-01-01,258.805,,28.557499999999997
MELI,2018-01-01,322.16,,57.975
MELI,2019-01-01,560.6675,,13.2875
MELI,2020-01-01,1058.0125,,30.3875
MELI,2021-01-01,1514.4325000000001,,-184.54999999999995
MELI,2022-01-01,875.0925,,26.7025
MELI,2023-01-01,1335.52,,27.0225
MELI,2024-01-01,1726.94,,22.799999999999997
MELI,2025-01-01,2299.773333333333,,21.223333333333333
IBN,2010-01-01,6.8825,,0.0
IBN,2011-01-01,6.2325,,0.0
IBN,2012-01-01,5.99,,0.0
IBN,2013-01-01,5.9975000000000005,,0.0
IBN,2014-01-01,7.75,,0.0
IBN,2015-01-01,7.7924999999999995,,0.0
IBN,2016-01-01,6.327500000000001,,0.0
IBN,2017-01-01,8.4275,,0.0
IBN,2018-01-01,8.625,,0.0
IBN,2019-01-01,11.75,,0.0
IBN,2020-01-01,11.036666666666667,,0.0
IBN,2021-01-01,17.5225,,0.5975
IBN,2022-01-01,19.5,,0.635
IBN,2023-01-01,22.62,,0.6675
IBN,2024-01-01,28.6175,,0.7025
IBN,2025-01-01,32.666666666666664,,0.9633333333333334
CMCSA,2010-01-01,6.8925,,0.88
CMCSA,2011-01-01,8.7325,,1.0150000000000001
CMCSA,2012-01-01,12.7325,,1.3900000000000001
CMCSA,2013-01-01,17.3625,,1.8225
CMCSA,2014-01-01,21.0675,,2.06
CMCSA,2015-01-01,22.8275,,2.145
CMCSA,2016-01-01,26.41,,2.2875
CMCSA,2017-01-01,31.8125,,2.515
CMCSA,2018-01-01,28.535,,1.8175000000000001
CMCSA,2019-01-01,36.7725,,2.1125
CMCSA,2020-01-01,37.620000000000005,,1.9749999999999999
CMCSA,2021-01-01,48.3025,,2.2925
CMCSA,2022-01-01,34.1,,1.6875
CMCSA,2023-01-01,39.2375,,1.9175
CMCSA,2024-01-01,38.93,,1.7725
CMCSA,2025-01-01,33.955,,1.46
MDT,2010-01-01,27.4225,,2.0475
MDT,2011-01-01,26.7125,,1.77
MDT,2012-01-01,28.69,,1.7149999999999999
MDT,2013-01-01,38.355000000000004,,2.09
MDT,2014-01-01,46.5975,,2.3825000000000003
MDT,2015-01-01,57.67,,1.8575
MDT,2016-01-01,64.0875,,1.7425
MDT,2017-01-01,65.2475,,1.7575
MDT,2018-01-01,71.3725,,1.9175
MDT,2019-01-01,81.8225,,2.1775
MDT,2020-01-01,88.33,,2.3275
MDT,2021-01-01,108.6375,,2.8325
MDT,2022-01-01,87.385,,2.2175000000000002
MDT,2023-01-01,77.5375,,2.0
MDT,2024-01-01,81.27,,2.1225
MDT,2025-01-01,88.21999999999998,,2.32
COP,2010-01-01,25.925,,0.5800000000000001
COP,2011-01-01,34.635,,0.695
COP,2012-01-01,37.25,,0.8925
COP,2013-01-01,44.3825,,1.08
COP,2014-01-01,53.345,,1.205
COP,2015-01-01,40.2475,,1.085
COP,2016-01-01,33.995,,1.135
COP,2017-01-01,38.9375,,1.4775
COP,2018-01-01,53.682500000000005,,1.965
COP,2019-01-01,50.845,,1.6524999999999999
COP,2020-01-01,30.6425,,1.065
COP,2021-01-01,55.4675,,1.6600000000000001
COP,2022-01-01,93.3925,,2.3925
COP,2023-01-01,104.3875,,2.5875
COP,2024-01-01,108.6425,,2.45
COP,2025-01-01,98.365,,1.905
DASH,2020-01-01,142.75,,9.67
DASH,2021-01-01,166.085,,12.145
DASH,2022-01-01,69.9075,,4.465
DASH,2023-01-01,79.58500000000001,,4.795
DASH,2024-01-01,139.245,,7.789999999999999
DASH,2025-01-01,226.88,,11.455
SNPS,2010-01-01,22.8375,,1.6525
SNPS,2011-01-01,26.325,,1.8
SNPS,2012-01-01,30.4175,,1.9124999999999999
SNPS,2013-01-01,35.6175,,2.0175
SNPS,2014-01-01,39.0575,,2.0549999999999997
SNPS,2015-01-01,47.6725,,2.4050000000000002
SNPS,2016-01-01,50.9725,,2.4775
SNPS,2017-01-01,74.92,,3.3675
SNPS,2018-01-01,89.27000000000001,,4.0825
SNPS,2019-01-01,120.735,,4.595
SNPS,2020-01-01,179.4275,,6.02
SNPS,2021-01-01,280.92,,8.375
SNPS,2022-01-01,314.33500000000004,,8.7025
SNPS,2023-01-01,411.5775,,10.59
SNPS,2024-01-01,533.9675,,10.8675
SNPS,2025-01-01,534.94,,8.540000000000001
SNY,2010-01-01,18.0325,,0.0
SNY,2011-01-01,20.6575,,0.0
SNY,2012-01-01,22.625,,0.0
SNY,2013-01-01,32.27,,0.0
SNY,2014-01-01,34.52,,0.0
SNY,2015-01-01,32.54,,0.695
SNY,2016-01-01,27.7925,,0.5925
SNY,2017-01-01,33.307500000000005,,0.6375
SNY,2018-01-01,28.94,,0.0
SNY,2019-01-01,35.1,,0.0
SNY,2020-01-01,37.834999999999994,,0.0
SNY,2021-01-01,40.769999999999996,,0.0
SNY,2022-01-01,41.08,,0.34
SNY,2023-01-01,48.144999999999996,,0.7525
SNY,2024-01-01,48.1175,,0.72
SNY,2025-01-01,50.269999999999996,,0.0
MSTR,2010-01-01,8.307500000000001,,5.3774999999999995
MSTR,2011-01-01,12.989999999999998,,8.725
MSTR,2012-01-01,12.435,,7.495
MSTR,2013-01-01,10.4025,,4.07
MSTR,2014-01-01,13.73,,5.05
MSTR,2015-01-01,17.8775,,5.135
MSTR,2016-01-01,17.987499999999997,,4.0625
MSTR,2017-01-01,15.9625,,3.0875
MSTR,2018-01-01,13.129999999999999,,2.465
MSTR,2019-01-01,14.465,,2.9524999999999997
MSTR,2020-01-01,19.39,,3.83
MSTR,2021-01-01,61.655,,30.265
MSTR,2022-01-01,25.1125,,-4.955
MSTR,2023-01-01,39.865,,6.2575
MSTR,2024-01-01,191.60750000000002,,8.685
MSTR,2025-01-01,364.83666666666664,,2.3833333333333333
WELL,2010-01-01,23.905,,0.77
WELL,2011-01-01,28.6125,,0.755
WELL,2012-01-01,34.0075,,0.855
WELL,2013-01-01,38.46,,0.9375
WELL,2014-01-01,42.055,,1.0325
WELL,2015-01-01,47.07,,1.1
WELL,2016-01-01,50.995000000000005,,1.2149999999999999
WELL,2017-01-01,52.2,,1.27
WELL,2018-01-01,49.615,,1.23
WELL,2019-01-01,68.72,,1.725
WELL,2020-01-01,47.167500000000004,,1.16
WELL,2021-01-01,72.74,,1.7925
WELL,2022-01-01,71.415,,1.7
WELL,2023-01-01,77.77250000000001,,1.7650000000000001
WELL,2024-01-01,111.1,,2.2525
WELL,2025-01-01,158.63666666666666,,2.9433333333333334
PANW,2012-01-01,9.34,,16.44
PANW,2013-01-01,8.36,,13.415
PANW,2014-01-01,12.9025,,16.1175
PANW,2015-01-01,25.8725,,26.265
PANW,2016-01-01,24.3825,,18.125
PANW,2017-01-01,22.2875,,16.0075
PANW,2018-01-01,30.4875,,19.37
PANW,2019-01-01,38.2325,,15.915000000000001
PANW,2020-01-01,37.85,,22.642500000000002
PANW,2021-01-01,67.18,,56.3575
PANW,2022-01-01,87.19,,234.2775
PANW,2023-01-01,104.26,,47.56
PANW,2024-01-01,164.3125,,21.63
PANW,2025-01-01,179.8166666666667,,17.266666666666666
ADI,2010-01-01,21.182499999999997,,2.12
ADI,2011-01-01,27.1275,,2.255
ADI,2012-01-01,29.1075,,2.1825
ADI,2013-01-01,35.78,,2.4299999999999997
ADI,2014-01-01,39.285,,2.5225
ADI,2015-01-01,47.2225,,2.965
ADI,2016-01-01,49.7975,,3.065
ADI,2017-01-01,68.8875,,2.8725
ADI,2018-01-01,78.5425,,2.7075
ADI,2019-01-01,98.07249999999999,,3.09
ADI,2020-01-01,103.2025,,3.235
ADI,2021-01-01,148.9925,,3.8425000000000002
ADI,2022-01-01,149.5225,,2.0949999999999998
ADI,2023-01-01,170.4725,,2.37
ADI,2024-01-01,207.8525,,2.9225
ADI,2025-01-01,209.06000000000003,,2.9600000000000004
NKE,2010-01-01,15.295,,3.0300000000000002
NKE,2011-01-01,18.6725,,3.525
NKE,2012-01-01,21.875,,3.9125000000000005
NKE,2013-01-01,27.9275,,4.4725
NKE,2014-01-01,36.4925,,5.657500000000001
NKE,2015-01-01,49.042500000000004,,6.52
NKE,2016-01-01,50.167500000000004,,6.8475
NKE,2017-01-01,50.605,,6.795
NKE,2018-01-01,67.995,,11.69
NKE,2019-01-01,79.155,,13.545
NKE,2020-01-01,101.97749999999999,,17.2125
NKE,2021-01-01,143.165,,16.755
NKE,2022-01-01,112.2625,,11.522499999999999
NKE,2023-01-01,105.0375,,11.33
NKE,2024-01-01,88.17,,9.32
NKE,2025-01-01,71.01666666666667,,7.77
ICE,2010-01-01,19.335,,2.6475
ICE,2011-01-01,20.97,,2.505
ICE,2012-01-01,22.845,,2.3674999999999997
ICE,2013-01-01,32.195,,2.55
ICE,2014-01-01,34.88,,1.555
ICE,2015-01-01,41.792500000000004,,1.82
ICE,2016-01-01,46.5575,,1.7925
ICE,2017-01-01,59.915,,2.175
ICE,2018-01-01,67.7925,,2.2925
ICE,2019-01-01,80.435,,2.6149999999999998
ICE,2020-01-01,91.07,,2.77
ICE,2021-01-01,114.4875,,3.0075000000000003
ICE,2022-01-01,100.7575,,2.48
ICE,2023-01-01,111.3725,,2.56
ICE,2024-01-01,144.5775,,3.0675
