Ticker,StockPrice_x,NetEPS,PE,Year,StockPrice_y,BookValuePerShare,PB,DividendYield,MarketCap,ROE,NetIncome,ROA,TotalAssets,Volume,DebtToEquity
SCCO,19.7475,,23.5,2016,19.7475,,2.73,2.284514015322893e-05,17945445172.39822,11.9425,,5.1425,,1330211.7063492064,1.2975
SCCO,27.89,,21.2975,2017,27.89,,3.46,7.078997263028685e-05,25504412509.772808,15.625,,7.0875,,962930.1155378486,1.1725
SCCO,31.62,,19.325,2018,31.62,,3.7775,4.725959012008286e-05,30702839478.065376,16.9775,,7.8225,,1024440.6613545816,1.165
SCCO,29.685,,15.8025,2019,29.685,,3.41,0.0001158522933742,24676893745.796394,21.8625,,9.6675,,877024.5396825396,1.3425
SCCO,35.557500000000005,,20.515,2020,35.557500000000005,,3.94,0.00016289095927,30194836902.15397,19.3775,,8.2425,,879988.5177865613,1.3325
SCCO,51.6325,,14.6475,2021,51.6325,,5.0675,0.0001455123979159,48132010968.68915,37.5375,,16.5775,,1193621.242063492,1.235
SCCO,50.685,,13.6525,2022,50.685,,4.9725,6.52324767944718e-05,43622609431.6976,35.9625,,16.285,,1386796.6772908366,1.1925
SCCO,71.75,,21.012500000000003,2023,71.75,,7.13,5.274282320473401e-05,57207070771.30798,33.835,,15.7075,,1169354.18,1.165
SCCO,101.245,,28.0625,2024,101.245,,9.295,,,35.455,,16.57,,,1.0925
SCCO,94.71,,20.725,2025,94.71,,7.825,,,39.39,,19.21,,,1.05
SCHW,13.2175,,24.7975,2010,13.2175,,2.6625,6.950674124452455e-05,24646784561.55577,9.6175,,0.68,,12128458.333333334,13.2875
SCHW,11.9625,,19.19,2011,11.9625,,2.1025,7.642278585324413e-05,23124465733.170303,11.6925,,0.815,,13549373.015873017,13.1575
SCHW,11.6475,,17.385,2012,11.6475,,1.635,8.645937901692035e-05,20482308251.827744,10.1325,,0.7625,,11449852.8,12.0025
SCHW,18.695,,26.25,2013,18.695,,2.405,5.609769613136007e-05,31884418254.023342,9.395,,0.69,,9211973.412698412,12.8525
SCHW,24.97,,27.065,2014,24.97,,2.8775,4.101912689180919e-05,43472153486.88155,11.1725,,0.8375,,7064387.698412699,12.0275
SCHW,27.5475,,28.065,2015,27.5475,,2.8375,3.4494138694385e-05,49956357276.75998,10.6025,,0.8075000000000001,,8253656.746031746,12.24
SCHW,27.7575,,23.145,2016,27.7575,,2.385,4.272747689492524e-05,48588939573.217,11.15,,0.8374999999999999,,9761055.555555556,12.375
SCHW,40.2475,,26.5325,2017,40.2475,,3.035,3.428496337700028e-05,69374829012.54085,12.0875,,0.92,,7000930.677290836,11.9775
SCHW,43.9825,,21.415,2018,43.9825,,2.935,3.941051029865312e-05,84480877457.63176,14.7175,,1.1275,,7115033.067729084,12.32
SCHW,39.6225,,14.94,2019,39.6225,,2.4925,6.895033997933552e-05,72158584638.29182,16.8025,,1.2625,,8501078.968253968,12.1575
SCHW,36.6725,,16.2125,2020,36.6725,,1.4825,7.76316621419377e-05,66966817175.668686,11.4325,,0.8675,,11482620.553359684,11.5725
SCHW,69.9675,,27.7675,2021,69.9675,,2.3325,4.347403716431159e-05,122379139902.21962,8.75,,0.825,,6753015.079365079,9.645
SCHW,72.5175,,23.225,2022,72.5175,,3.385,4.602612096326202e-05,132085051948.89874,12.56,,0.945,,8009776.09561753,13.785
SCHW,56.6175,,18.5525,2023,56.6175,,2.7025,6.935223623197453e-05,107444373414.16393,15.6225,,1.0925,,14881876.4,12.28
SCHW,70.37,,27.39,2024,70.37,,2.8375,,,11.12,,1.0025,,,9.2675
SCHW,88.42,,24.66,2025,87.00999999999999,,3.19,,,15.73,,1.615,,,4.175
SE,,,,2015,,,,,,,,,,,4.83
SE,,,,2016,,,,,,,,,,,0.0
SE,,,,2017,13.33,,9.4,0.0,7470769150.302971,673.9649999999999,,-70.075,,2315028.571428572,-1.33
SE,12.575,,0.0,2018,12.855,,-4.05,0.0,7067252366.677534,-1482.11,,-45.0675,,1383492.828685259,20.9175
SE,31.9775,,0.0,2019,28.37,,0.0,0.0,15354496022.840122,-314.07666666666665,,-54.14000000000001,,4124867.460317461,1.815
SE,126.16,,0.0,2020,126.16,,27.44,0.0,59130805054.99368,-119.69666666666669,,-23.286666666666665,,4432314.624505929,5.220000000000001
SE,260.0675,,0.0,2021,260.0675,,14.4625,0.0,149422068289.74243,-56.485,,-16.752499999999998,,3884825.0,1.8225
SE,73.6825,,0.0,2022,73.6825,,1.265,0.0,47618855345.440834,-37.335,,-13.09,,7460868.525896414,2.135
SE,57.26,,88.94749999999999,2023,57.26,,0.865,0.0,31272416377.17643,0.1650000000000009,,0.195,,6688544.4,1.755
SE,81.3775,,462.0175,2024,81.3775,,0.0,,,1.1275,,0.415,,,1.75
SE,139.675,,98.36,2025,139.675,,0.0,,,10.7,,3.97,,,1.63
SHEL,29.2075,,5.55,2010,29.2075,,0.635,0.0004868516729587,79415548704.73886,11.5825,,5.425,,1838693.849206349,1.1424999999999998
SHEL,36.06,,4.0075,2011,35.27333333333333,,0.4333333333333333,0.0003891792932929,99048359516.7324,17.915,,8.445,,2755484.146825397,1.09
SHEL,37.2125,,4.24,2012,37.2125,,0.4975,0.0003871055947834,103303480998.21584,15.9925,,7.89,,2232020.904,0.9925
SHEL,37.4925,,5.625,2013,37.4925,,0.505,0.0003947067465666,104781573860.26028,12.1775,,6.2075,,2391456.9682539683,0.9625
SHEL,44.1525,,9.365,2014,44.1525,,0.385,0.0003495781533048,123946588682.31567,8.2375,,4.145,,2362619.3293650798,1.005
SHEL,32.54,,29.82,2015,32.54,,0.2875,0.0004197786674173,99568166205.591,4.5325,,2.2475,,4033822.9285714286,1.0550000000000002
SHEL,34.4525,,15.815,2016,34.4525,,0.5375,0.0004706279174111,93529727818.54485,0.1725,,0.07,,5078484.067460317,1.1675
SHEL,41.0075,,17.5075,2017,41.0075,,0.8625,0.0003796091150185,114451106570.71608,5.0775,,2.385,,3488812.721115538,1.09
SHEL,47.875,,10.2325,2018,47.875,,0.985,0.0003081001547865,141683127748.51633,9.9975,,4.9025,,3625497.816733068,1.015
SHEL,47.845,,9.98,2019,47.845,,0.9975,0.0003162379554614,138641395510.94406,10.0825,,4.9425,,2681428.865079365,1.08
SHEL,26.395,,2.92,2020,26.395,,0.58,0.0002378996016486,85715542108.89871,-5.9475,,-2.6025,,6699258.980237154,1.3125
SHEL,35.9775,,16.2725,2021,35.9775,,0.825,0.0001825375302791,104233977858.06778,2.025,,0.8625,,5167306.996031746,1.3475
SHEL,47.69,,5.484999999999999,2022,47.69,,0.925,0.0001210786599309,139173047042.49225,19.6225,,8.405,,5084592.4860557765,1.32
SHEL,57.47,,7.295,2023,57.47,,0.9975,0.0001715662391501,166028407576.06754,15.7525,,7.065,,4936137.28,1.165
SHEL,64.5475,,12.3725,2024,64.5475,,1.0875,,,9.03,,4.235,,,1.12
SHEL,71.935,,16.575000000000003,2025,71.935,,1.2,,,7.33,,3.45,,,1.15
SHOP,,,,2012,,,,,,,,,,,0.0
SHOP,,,,2013,,,,,,,,,,,0.12
SHOP,,,,2014,,,,,,-129.41,,-92.63,,,0.1025
SHOP,,,,2015,3.1666666666666665,,7.82,0.0,3733598931.65804,-27.1825,,-19.9425,,5311076.433121019,0.2825
SHOP,3.62,,0.0,2016,3.62,,11.005,0.0,4068744582.570514,-12.72,,-10.245,,7988087.301587301,0.2475
SHOP,9.3125,,0.0,2017,9.3125,,10.875,0.0,10593225904.031595,-7.73,,-6.6175,,20229968.12749004,0.1375
SHOP,14.3375,,0.0,2018,14.3375,,8.795,0.0,17220850220.03808,-3.9175,,-3.575,,17077087.64940239,0.0875
SHOP,30.4025,,0.0,2019,30.4025,,13.6375,0.0,34253967941.676933,-4.5625,,-4.07,,19811000.0,0.14
SHOP,88.0275,,273.8675,2020,88.0275,,20.64,0.0,97674160912.53128,1.0575,,0.8674999999999999,,25014067.19367589,0.165
SHOP,132.5175,,68.21000000000001,2021,132.5175,,15.9025,0.0,165020228649.23874,29.99,,25.2175,,12222896.825396825,0.1875
SHOP,40.1225,,135.1925,2022,40.1225,,5.6325,0.0,58668976856.24333,-22.3375,,-18.0575,,31851510.75697211,0.26
SHOP,61.2525,,216.39,2023,61.2525,,9.465,0.0,68701247535.4619,-14.9275,,-11.5725,,14431796.0,0.2774999999999999
SHOP,82.4225,,52.725,2024,82.4225,,10.6525,,,11.7675,,9.5325,,,0.2299999999999999
SHOP,123.315,,100.26,2025,123.315,,14.475,,,15.37,,12.63,,,0.21
SHW,21.0575,,15.67,2010,21.0575,,4.355,9.449213615309356e-05,5064234606.569989,28.405,,9.61,,3768870.238095238,2.12
SHW,24.0275,,16.177500000000002,2011,24.0275,,4.6675,8.17904120934845e-05,5907136601.380959,29.3325,,8.975,,3407864.285714286,2.35
SHW,40.0325,,22.4775,2012,40.0325,,7.452500000000001,5.7071030377899465e-05,9396875751.76686,34.1275,,9.865,,3389570.4,2.48
SHW,52.94,,22.635,2013,52.94,,8.8325,5.0776926576440726e-05,13074567653.943398,38.34,,11.0925,,2223709.523809524,2.5325
SHW,66.69,,24.630000000000003,2014,66.69,,14.845,4.588553604404318e-05,15818604239.050976,50.9725,,12.7925,,1819483.3333333333,3.5725
SHW,79.14500000000001,,23.7325,2015,79.14500000000001,,31.6975,4.19591594990168e-05,20548726157.41027,111.99,,16.155,,2326709.523809524,7.3675
SHW,86.3425,,22.2625,2016,86.3425,,17.8325,5.239577129889929e-05,21267382066.95242,101.1475,,17.795,,2524528.571428572,3.8275
SHW,111.0625,,24.8925,2017,111.0625,,11.7575,4.303325347211287e-05,26640022326.9416,60.0675,,11.6725,,1851603.5856573705,5.27
SHW,129.21,,23.125,2018,129.21,,9.64,3.5617599260212275e-05,32129238408.579334,47.1275,,8.0925,,2162090.438247012,4.3
SHW,160.0425,,34.6875,2019,160.0425,,11.4975,3.869012352647203e-05,38474837174.36636,34.682500000000005,,6.365,,1635517.857142857,4.4675
SHW,197.1725,,29.955,2020,197.1725,,14.265,3.640177320061048e-05,48765088657.13743,47.71,,8.805,,1686275.0988142292,4.5375
SHW,277.8325,,37.445,2021,277.8325,,26.93,3.226923333743448e-05,67990989470.78244,63.1525,,9.885,,1224454.761904762,6.5125
SHW,222.96,,31.29,2022,222.96,,23.2175,3.8844821802563984e-05,60639205283.60499,76.505,,8.7575,,1635100.0,7.87
SHW,260.1375,,29.05,2023,260.1375,,18.6325,4.000526266258388e-05,61354222497.335846,72.3025,,10.155,,1465121.2,5.4875
SHW,339.365,,34.167500000000004,2024,339.365,,22.1875,,,67.795,,10.8575,,,5.155
SHW,347.24,,33.903333333333336,2025,347.24,,20.136666666666667,,,63.725,,10.8,,,4.865
SMFG,3.225,,5.4825,2010,3.225,,0.0,0.0,37700990689.96014,6.9366666666666665,,0.3433333333333333,,456143.6507936508,18.9475
SMFG,3.2775,,2.5925,2011,3.2775,,0.0,0.0,37206131767.6106,5.626666666666666,,0.2933333333333334,,470060.7142857143,18.3725
SMFG,4.0225,,3.305,2012,4.0225,,0.0,0.0,38964290597.4474,7.8375,,0.4075,,682024.8,17.8575
SMFG,5.9,,3.895,2013,5.9,,0.0,0.0,55629204646.86172,10.79,,0.615,,1602916.2698412698,15.805
SMFG,5.2525,,4.615,2014,5.2525,,0.0,0.0,50944780612.25718,8.4325,,0.4975,,1471877.7777777778,16.075
SMFG,5.48,,5.565,2015,5.48,,0.225,0.0,49601140888.79691,7.1,,0.42,,1816736.507936508,15.704999999999998
SMFG,3.93,,4.27,2016,3.93,,0.28,0.0,39883708080.51936,6.62,,0.39,,1973993.650793651,16.61
SMFG,5.6,,5.71,2017,5.6,,0.38,0.0,47254446043.4027,6.88,,0.4,,1179680.876494024,16.7
SMFG,5.75,,4.83,2018,5.75,,0.37,0.0,49803869419.58309,8.26,,0.48,,1369839.84063745,16.08
SMFG,5.45,,4.74,2019,5.45,,0.37,0.0,43175976770.25817,7.78,,0.44,,1552194.8412698412,17.23
SMFG,4.6,,4.56,2020,4.6,,0.31,0.0,35807242760.63911,6.78,,0.37,,1764447.8260869563,19.64
SMFG,5.96,,6.14,2021,5.96,,0.37,0.0,42584571837.21098,6.37,,0.34,,1388965.4761904762,18.98
SMFG,5.23,,5.51,2022,5.23,,0.37,0.0,39050650479.961296,6.41,,0.32,,2956784.06374502,20.67
SMFG,8.03,,8.54,2023,8.03,,0.55,0.0,54537438732.16222,6.32,,0.3,,2503140.4,20.2
SMFG,13.6,,13.315,2024,12.94,,0.88,,,7.99,,0.39,,,19.175
SMFG,15.59,,17.13,2025,15.59,,1.06,,,,,,,,
SNPS,22.8375,,14.405,2010,22.8375,,1.6525,0.0,4295216355.695573,12.3775,,8.0775,,1184370.238095238,0.5075
SNPS,26.325,,21.1725,2011,26.325,,1.8,0.0,4869234594.817904,9.1075,,5.965,,1011240.873015873,0.5449999999999999
SNPS,30.4175,,23.6825,2012,30.4175,,1.9125,0.0,5685602725.741151,8.765,,5.5425,,729374.4,0.6025
SNPS,35.6175,,24.49,2013,35.6175,,2.0175,0.0,6668339568.160557,8.7475,,5.565,,683297.619047619,0.55
SNPS,39.0575,,24.6875,2014,39.0575,,2.055,0.0,7376573464.519198,8.754999999999999,,5.7025,,632580.5555555555,0.5325
SNPS,47.6725,,31.3725,2015,47.6725,,2.405,0.0,8837532556.90947,8.01,,5.1175,,752655.5555555555,0.5825
SNPS,50.9725,,32.775,2016,50.9725,,2.4775,0.0,9754227315.032717,7.7875,,4.8775,,877308.7301587302,0.6125
SNPS,74.92,,53.045,2017,74.92,,3.3675,0.0,14096865719.568808,7.932499999999999,,4.9,,1081059.362549801,0.6275
SNPS,89.27000000000001,,189.715,2018,89.27000000000001,,4.0825,0.0,16616530960.534206,4.82,,2.7275,,1124119.123505976,0.79
SNPS,120.735,,31.585,2019,120.735,,4.595,0.0,22804169146.546013,16.045,,9.5725,,1081099.2063492064,0.5975
SNPS,179.4275,,49.455,2020,179.4275,,6.02,0.0,34380326786.514824,13.2525,,8.01,,993788.5375494072,0.6875
SNPS,280.92,,58.095,2021,280.92,,8.375,0.0,53230300432.586426,15.465,,9.3875,,798428.9682539683,0.645
SNPS,314.33500000000004,,50.1325,2022,314.33500000000004,,8.7025,0.0,58568180604.07783,18.245,,11.0225,,1000144.2231075696,0.6675
SNPS,411.5775,,61.9625,2023,411.5775,,10.59,0.0,79591865591.53029,18.0225,,10.715,,866296.8,0.68
SNPS,533.9675,,52.425,2024,533.9675,,10.8675,,,24.025,,15.2025,,,0.52
SNPS,534.94,,38.93333333333333,2025,534.94,,8.540000000000001,,,24.76,,15.68,,,0.8999999999999999
SNY,18.0325,,4.855,2010,18.0325,,0.0,0.0003904307757917,44268351300.90574,29.435,,17.825,,2395328.9682539683,0.31
SNY,20.6575,,6.6225000000000005,2011,20.6575,,0.0,0.0003279102512175,49522464609.96868,22.59,,13.02,,3645174.603174603,0.4175
SNY,22.625,,7.029999999999999,2012,22.625,,0.0,0.000318724053746,57866417668.08332,22.5,,12.42,,2742483.6,0.405
SNY,32.27,,13.56,2013,32.27,,0.0,0.0002220283741154,77354145399.15257,11.39,,6.44,,1838275.396825397,0.73
SNY,34.52,,17.18,2014,34.52,,0.0,0.0002195013153567,80683279136.14766,10.27,,5.83,,1650787.6984126985,0.75
SNY,32.54,,18.915,2015,32.54,,0.695,0.0001932269432503,79202299492.78702,8.01,,4.6,,1689774.2063492064,0.365
SNY,27.7925,,12.8275,2016,27.7925,,0.5925,0.0002364313780525,67668111287.87633,22.9975,,12.7975,,2231468.6507936507,0.4075
SNY,33.307500000000005,,8.615,2017,33.307500000000005,,0.6375,0.0001797216891328,80610425485.64888,30.9625,,17.3625,,1479941.0358565736,0.3675
SNY,28.94,,16.63,2018,28.94,,0.0,0.0002593353789635,76435364754.22357,14.55,,8.37,,1745338.247011952,0.0
SNY,35.1,,18.865,2019,35.1,,0.0,0.0002120378365635,83514909339.05441,29.87,,17.435,,1417175.396825397,0.0
SNY,37.835,,13.525,2020,37.835,,0.0,0.0001802531302631,97646365885.67706,0.0,,0.0,,1681279.4466403162,0.0
SNY,42.11,,15.373333333333337,2021,40.77,,0.0,0.0001744755622773,102990693205.85684,18.08,,10.2,,1876973.015873016,0.2566666666666666
SNY,41.08,,14.73,2022,41.08,,0.34,0.000174654216551,102703901750.12248,34.223333333333336,,19.80666666666667,,2538462.549800797,0.35
SNY,48.145,,17.252499999999998,2023,48.145,,0.7525,0.0001642460704666,112960875127.56046,21.0475,,12.365,,1714988.0,0.355
SNY,48.1175,,23.5975,2024,48.1175,,0.72,,,12.7375,,7.3525,,,0.3725
SNY,50.27,,17.955,2025,50.27,,0.0,,,11.2,,6.4,,,0.77
SO,18.5125,,7.479999999999999,2010,18.5125,,0.93,0.0003938329458332,20094312777.682125,12.73,,3.8475,,4277803.571428572,2.255
SO,22.89,,9.43,2011,22.89,,1.095,0.0003417198193253,24260728196.265423,11.735,,3.6775,,4857473.80952381,2.17
SO,25.735,,10.0825,2012,25.735,,1.1625,0.0002980329464783,28400391674.80892,11.78,,3.7125,,4364582.4,2.19
SO,25.85,,12.93,2013,25.85,,1.1575,0.0003032305399961,28574053879.784008,9.0875,,2.7875,,4723057.53968254,2.2775
SO,28.51,,12.42,2014,28.51,,1.2325,0.0003008871059711,30445129233.576725,10.0875,,3.1225,,4795312.301587301,2.24
SO,29.1425,,11.685,2015,29.1425,,1.2225,0.0002902785422438,32321106183.191715,10.53,,3.1275,,5216448.412698412,2.4475
SO,35.3325,,13.58,2016,35.3325,,1.3725,0.0002598216097811,37747814501.466606,10.43,,2.8375,,5429991.26984127,2.8825
SO,35.0325,,42.2225,2017,35.0325,,1.34,0.0002590664265936,39130083835.53664,4.422499999999999,,1.085,,4745867.729083666,3.205
SO,33.74,,18.415,2018,33.74,,1.2275,0.0002784148289336,37328875194.67239,7.58,,1.8225,,6226524.302788844,3.0825
SO,46.16,,11.26,2019,46.16,,1.525,0.0002234375797168,48418145008.22466,14.0425,,3.7125,,4605560.317460317,2.6775
SO,45.885,,14.885,2020,45.885,,1.4925,0.0002059528866008,52601627012.437546,10.13,,2.735,,4765913.438735178,2.735
SO,54.665,,19.9,2021,54.665,,1.7525,0.0001909300297937,59577319439.09175,9.0425,,2.3925,,4049875.0,2.8275
SO,63.5775,,22.8525,2022,63.5775,,2.0075,0.0001715385841162,69769666914.37949,9.13,,2.3575,,4996411.952191236,2.875
SO,64.155,,20.9975,2023,64.155,,2.005,0.0001717086860203,70849468967.0989,9.67,,2.4775,,4190941.2,2.935
SO,78.1725,,19.0675,2024,78.1725,,2.355,,,12.565,,3.1925,,,2.93
SO,92.78666666666668,,27.38,2025,92.78666666666668,,2.736666666666667,,,12.05,,3.05,,,2.9850000000000003
SONY,5.7475,,38.9675,2010,5.7475,,0.0,4.2958056299465935e-05,34560377962.1829,1.13,,0.2825,,5121448.412698412,2.9875
SONY,4.2175,,0.0,2011,4.2175,,0.0,6.1022936842236186e-05,27609424875.34537,-12.565,,-2.8925,,5868158.73015873,3.545
SONY,2.6225,,0.0,2012,2.6225,,0.0,9.661656908848024e-05,15775640083.658085,-16.0375,,-3.1425,,9105738.0,4.5
SONY,3.585,,39.045,2013,3.585,,0.0,6.395769298224849e-05,20355058306.522964,2.5325,,0.47,,17700123.015873015,4.3475
SONY,3.4875,,0.0,2014,3.4875,,0.1675,2.853854771731752e-05,20330498214.27698,-5.5225,,-1.0175,,12945730.15873016,4.43
SONY,4.895,,15.6675,2015,4.895,,0.275,1.345300558476304e-05,30745885386.49687,-0.0550000000000001,,-2.775557561562892e-17,,7721849.206349206,4.23
SONY,5.5075,,41.0425,2016,5.5075,,0.61,2.57698684411841e-05,31869355147.42985,2.0175,,0.39,,6566956.349206349,4.535
SONY,7.35,,33.22,2017,7.35,,0.3475,2.436001366903248e-05,42444628803.062805,7.62,,1.37,,4226890.438247012,4.5075
SONY,9.99,,11.3625,2018,9.99,,0.445,2.1158415048954596e-05,59030724567.95381,17.465,,3.3725,,5648434.262948208,4.0175
SONY,10.7,,9.585,2019,10.7,,0.3175,3.0637066351736935e-05,62088583695.19985,18.55,,3.87,,6530214.285714285,3.7175
SONY,14.875,,12.4975,2020,14.875,,0.3975,2.8226318494319392e-05,85930507069.93176,16.6375,,3.49,,6156049.407114624,3.805
SONY,21.4975,,14.51,2021,21.4975,,0.6075,1.993083594351305e-05,125943428632.66595,17.3175,,3.8425,,3652849.206349206,3.205
SONY,15.9475,,13.245,2022,15.9475,,1.3825,2.631076413315227e-05,103270877494.92972,12.5325,,2.9625,,4134101.593625498,3.435
SONY,17.6925,,16.6675,2023,17.6925,,1.625,2.624483104237946e-05,104833483553.82684,13.015,,2.88,,3888414.0,3.5325
SONY,18.57,,16.06,2024,18.57,,2.0825,,,13.4775,,3.0675,,,3.29
SONY,25.71,,20.835,2025,25.71,,2.755,,,13.81,,3.27,,,3.15
SPGI,26.15,,10.1025,2010,26.15,,3.855,0.0001535289649395,7852155203.544526,41.63,,12.5325,,2280346.8253968256,2.17
SPGI,33.72,,11.91,2011,33.72,,4.775,0.0001216549433539,10014298181.85322,39.015,,12.6075,,2138716.6666666665,2.3025
SPGI,42.35,,17.7225,2012,42.35,,8.6875,0.0003161691409138,12318797569.909668,43.3525,,11.325,,1926672.4,4.115
SPGI,54.9775,,13.8225,2013,54.9775,,12.795,8.89423427045548e-05,15913643375.287737,93.21,,17.185,,1935948.8095238092,4.23
SPGI,74.58000000000001,,16.705,2014,74.58000000000001,,20.0225,6.458924538107143e-05,22350644051.3187,48.475,,10.7975,,1365238.888888889,5.2125
SPGI,88.31,,108.895,2015,88.31,,50.655,5.804341976921302e-05,27390098411.4874,50.1525,,4.154999999999999,,1324384.9206349207,14.4775
SPGI,101.4,,18.4425,2016,101.4,,61.485,5.743699625991534e-05,30556102296.75353,363.96,,18.9725,,1246871.0317460315,18.865
SPGI,140.4025,,19.8,2017,140.4025,,40.9425,4.821229814454883e-05,41115857189.33653,253.27,,22.2025,,1107835.856573705,9.125
SPGI,178.98250000000002,,26.815,2018,178.98250000000002,,209.97,4.389574091610192e-05,55116034481.45285,279.4575,,19.0625,,1361349.402390438,39.76
SPGI,227.5925,,28.0975,2019,227.5925,,120.2175,4.104325184907845e-05,67025788161.70465,360.5825,,20.4775,,1190543.650793651,21.3575
SPGI,303.4,,30.4575,2020,303.4,,73.4875,3.4546476371692456e-05,92722821008.49982,858.505,,22.1875,,1366347.8260869563,7.1175
SPGI,401.76,,36.15,2021,401.76,,62.6925,3.207913654811163e-05,118938592803.2527,275.08500000000004,,20.785,,1381696.4285714286,8.065
SPGI,338.3875,,27.355,2022,338.3875,,3.115,3.639987162978934e-05,107865850347.21951,17.240000000000002,,8.49,,2134041.434262948,0.66
SPGI,382.2575,,48.4675,2023,382.2575,,3.4575,3.897313893075091e-05,113085097592.67578,7.0675,,4.165,,1234482.8,0.725
SPGI,468.5825,,43.6875,2024,468.5825,,4.2925,,,9.8,,5.5925,,,0.77
SPGI,531.1933333333333,,51.4,2025,533.145,,4.885,,,11.795,,6.605,,,0.795
SPOT,,,,2017,,,,,,,,,,,12.06
SPOT,,,,2018,154.19000000000003,,17.12,0.0,33137117419.509487,-6.44,,-2.06,,2163286.2433862435,5.9775
SPOT,137.1425,,0.0,2019,137.1425,,10.5725,0.0,28444717466.786583,6.705,,2.8775,,1531325.0,1.5
SPOT,234.215,,0.0,2020,234.215,,16.28,0.0,44057997097.47797,-18.28,,-7.3975,,1905301.976284585,1.4275
SPOT,250.7275,,0.0,2021,250.7275,,16.1325,0.0,53974589350.25775,-8.68,,-3.5125,,1464966.2698412698,1.9825
SPOT,102.525,,0.0,2022,102.525,,8.1625,0.0,24186973887.837505,-6.335,,-1.9175,,2087190.0398406372,2.2725
SPOT,159.18,,0.0,2023,159.18,,12.7025,0.0,30190949715.23584,-33.7225,,-10.1225,,1827234.0,2.41
SPOT,348.4,,75.8525,2024,348.4,,14.5575,,,13.8725,,5.5375,,,1.3925
SPOT,668.0366666666667,,135.77333333333334,2025,668.0366666666667,,19.05,,,18.135,,8.375,,,1.03
SYK,43.695,,14.39,2010,43.695,,2.4875,5.70198848806549e-05,16450451676.966576,18.1625,,12.6025,,2287472.222222222,0.4975
SYK,45.3625,,14.065,2011,45.3625,,2.295,6.61666844967616e-05,17514634052.8462,17.1425,,11.2975,,2258053.571428572,0.5449999999999999
SYK,47.1075,,13.135,2012,47.1075,,2.18,7.70519256339175e-05,17414299308.760338,17.372500000000002,,11.1775,,1864966.0,0.54
SYK,59.087500000000006,,21.5175,2013,59.087500000000006,,2.5625,7.381054286442016e-05,22417449085.05658,12.58,,7.76,,1424593.650793651,0.6950000000000001
SYK,75.0125,,40.605,2014,75.0125,,3.2175,6.665074450272819e-05,27863687993.549656,7.3475,,4.0525,,1467301.984126984,0.9325
SYK,83.6975,,31.505000000000003,2015,83.6975,,3.7225,6.669839140886944e-05,32559348903.140656,12.405,,6.305,,1327583.3333333333,0.94
SYK,104.96,,24.3375,2016,104.96,,4.2700000000000005,5.964337775223303e-05,38197291491.56288,18.4275,,8.7775,,1498052.7777777778,1.1975
SYK,130.18,,34.1425,2017,130.18,,4.855,5.345968044786769e-05,48962756296.35813,15.905,,7.4475,,1168876.09561753,1.1275
SYK,154.1925,,44.425,2018,154.1925,,5.79,5.062474478330083e-05,59078774860.73005,17.3625,,7.63,,1342971.314741036,1.31
SYK,194.68,,24.805,2019,194.68,,5.98,4.3988463766762894e-05,71086010254.57512,27.5475,,12.27,,1250023.015873016,1.24
SYK,190.1675,,41.7475,2020,190.1675,,5.5025,5.0675616104354605e-05,72563784237.261,13.93,,5.9575000000000005,,1610506.324110672,1.4575
SYK,248.35,,52.315,2021,248.35,,6.6475,4.103653551740227e-05,93962576508.23418,13.61,,5.495,,1178476.1904761903,1.415
SYK,221.7275,,38.4875,2022,221.7275,,5.28,5.128679465683396e-05,86062981570.9526,14.6125,,6.2725,,1463466.1354581674,1.2775
SYK,285.7325,,39.66,2023,285.7325,,6.1425,4.30518152920744e-05,105065682524.4181,16.255,,7.4575,,1373628.4,1.1549999999999998
SYK,352.08,,40.6575,2024,352.08,,6.7375,,,17.55,,8.3975,,,1.075
SYK,381.15333333333336,,50.81666666666666,2025,381.15333333333336,,6.903333333333333,,,14.06,,6.585,,,1.1949999999999998
T,6.875,,2.5675,2010,6.875,,0.3775,0.0009920391380989,48495692872.09808,15.5375,,6.07,,37405029.07936508,1.4925
T,8.3,,5.452500000000001,2011,8.3,,0.44,0.0008345030345065,57712557776.44869,12.6975,,5.27,,38227821.515873015,1.44
T,10.245,,12.5275,2012,10.245,,0.585,0.0007182837665227,71670248385.70262,4.842499999999999,,1.8775,,35484081.248,1.6775
T,11.1525,,7.0325,2013,11.1525,,0.675,0.0006432974405611,80097218005.79146,11.235,,3.7275,,31697200.98015873,2.1125
T,11.795,,5.0875,2014,11.795,,0.6675,0.000614766553605,83786126750.75954,16.65,,5.327500000000001,,32690276.10714286,2.1675
T,12.315,,10.4675,2015,12.315,,0.6725,0.0006128920577696,88034627445.78111,7.805,,2.305,,37448692.20634921,2.4475
T,16.1725,,7.145,2016,16.1725,,0.8,0.0005074249142988,109778867015.17952,11.435,,3.495,,31246165.16269841,2.24
T,16.3675,,6.76,2017,16.3675,,0.7775,0.0004763640950625,114734042066.14268,13.41,,4.06,,33528419.003984064,2.3225
T,14.4975,,3.3375,2018,14.4975,,0.5825,0.0005165133531684,106244354785.75766,18.8025,,6.1075,,48190811.15139442,1.8925
T,17.2375,,7.717499999999999,2019,17.2375,,0.64,0.0005076842395184,117849491851.603,8.620000000000001,,3.065,,39778832.34920635,1.795
T,15.35,,6.7875,2020,15.35,,0.5725,0.0004987232581408,116625543197.53049,4.0375,,1.45,,52663486.27272727,1.8275
